sales_key,date_key,customer_key,product_key,store_key,quantity,discount,sales_amount,profit
521,20220309,85,5,1,1,0.15,475.15,117.54
522,20221113,58,5,1,4,0.0,2236.0,404.43
523,20220408,158,15,2,2,0.05,2150.8,325.91
524,20220504,225,25,2,2,0.05,43.7,10.57
525,20220626,385,21,3,2,0.1,1006.2,140.01
526,20220421,970,22,2,1,0.0,564.0,71.3
527,20241210,925,24,3,1,0.15,724.2,125.75
528,20230922,219,3,2,4,0.05,3458.0,848.08
529,20240225,88,25,1,3,0.15,58.65,12.57
530,20220717,723,12,3,2,0.05,1822.1,358.01
531,20220110,866,25,3,2,0.1,41.4,11.53
532,20220322,904,28,3,5,0.15,3765.5,724.14
533,20220503,708,27,3,5,0.1,1143.0,333.04
534,20251025,33,13,1,4,0.0,4684.0,710.9
535,20250416,370,19,3,5,0.0,7455.0,1451.21
536,20240101,554,3,1,4,0.05,3458.0,665.18
537,20231107,602,14,2,2,0.0,2640.0,740.43
538,20241103,365,4,2,5,0.1,3528.0,357.39
539,20241106,6,4,3,5,0.1,3528.0,481.04
540,20250312,151,24,3,5,0.15,3621.0,1034.22
541,20250516,610,3,3,3,0.15,2320.5,315.43
542,20240715,795,1,2,1,0.15,786.25,176.97
543,20250831,24,8,1,3,0.1,661.5,154.91
544,20250526,80,28,2,1,0.15,753.1,177.27
545,20231029,436,17,2,3,0.0,2469.0,301.47
546,20220114,465,12,3,4,0.15,3260.6,338.47
547,20231002,466,22,3,2,0.15,958.8,119.77
548,20250529,491,24,3,5,0.1,3834.0,515.51
549,20221103,808,16,3,4,0.0,5972.0,700.86
550,20250718,750,18,3,1,0.1,393.3,88.21
551,20231021,474,13,2,3,0.1,3161.7,563.32
552,20240617,800,5,2,1,0.0,559.0,60.0
553,20241104,987,29,2,5,0.05,4047.0,1050.06
554,20221114,684,6,1,3,0.1,1522.8,392.97
555,20250813,987,7,1,1,0.15,634.1,64.16
556,20221030,859,19,1,5,0.1,6709.5,1932.19
557,20240729,499,14,1,3,0.1,3564.0,875.1
558,20251113,34,10,1,1,0.0,1223.0,282.65
559,20250421,721,19,2,1,0.1,1341.9,277.7
560,20220318,836,28,1,5,0.15,3765.5,717.99
561,20240130,115,7,3,4,0.1,2685.6,613.71
562,20220602,484,2,1,4,0.1,1270.8,278.96
563,20230209,880,13,2,2,0.0,2342.0,685.03
564,20220526,242,20,2,5,0.15,3990.75,1080.59
565,20240610,780,22,1,1,0.15,479.4,64.66
566,20221112,136,12,2,4,0.05,3644.2,707.19
567,20231201,812,17,2,3,0.05,2345.55,348.69
568,20250822,163,14,2,4,0.1,4752.0,1170.28
569,20220828,170,3,2,5,0.05,4322.5,1189.07
570,20220630,336,21,1,3,0.0,1677.0,195.95
571,20221024,647,10,3,2,0.05,2323.7,276.39
572,20240913,736,2,3,5,0.15,1500.25,432.21
573,20231007,49,2,1,3,0.1,953.1,109.38
574,20230602,745,13,2,1,0.05,1112.45,203.45
575,20220706,178,20,1,5,0.15,3990.75,1058.98
576,20240420,648,7,2,5,0.05,3543.5,1024.18
577,20220301,139,10,3,1,0.0,1223.0,265.38
578,20230721,556,9,2,5,0.05,2090.0,591.13
579,20250123,847,2,2,3,0.05,1006.05,257.48
580,20240906,952,2,1,3,0.05,1006.05,266.57
581,20251121,414,13,1,3,0.15,2986.05,415.83
582,20250707,305,15,1,4,0.05,4301.6,830.48
583,20230222,397,16,2,1,0.1,1343.7,214.27
584,20230829,574,22,3,1,0.1,507.6,118.87
585,20220527,675,22,3,3,0.05,1607.4,435.21
586,20240929,313,7,2,2,0.15,1268.2,345.33
587,20250429,141,18,2,3,0.0,1311.0,216.99
588,20230815,544,25,1,4,0.15,78.2,14.54
589,20221217,404,4,3,1,0.1,705.6,169.54
590,20231128,622,27,1,4,0.0,1016.0,196.39
591,20251106,59,22,1,2,0.05,1071.6,287.12
592,20220529,49,3,1,3,0.1,2457.0,436.56
593,20250621,450,29,1,4,0.15,2896.8,299.26
594,20240408,684,5,1,3,0.0,1677.0,456.24
595,20240723,827,10,3,1,0.0,1223.0,314.49
596,20240111,730,30,3,4,0.1,133.2,16.93
597,20230909,305,9,2,2,0.15,748.0,76.22
598,20241229,204,17,2,3,0.0,2469.0,507.17
599,20240604,716,5,2,4,0.05,2124.2,553.1
600,20220926,643,1,2,1,0.15,786.25,115.82
601,20220907,270,4,3,1,0.0,784.0,220.26
602,20250203,240,10,2,1,0.15,1039.55,133.04
603,20220315,421,12,3,1,0.0,959.0,102.91
604,20251228,519,24,1,4,0.05,3237.6,358.29
605,20240410,499,10,2,4,0.05,4647.4,1046.05
606,20220217,228,10,1,1,0.0,1223.0,227.13
607,20230408,160,2,3,3,0.05,1006.05,198.67
608,20240923,809,22,2,2,0.05,1071.6,204.55
609,20240412,767,24,3,4,0.15,2896.8,706.71
610,20230212,675,30,1,1,0.05,35.15,5.44
611,20240518,632,18,2,1,0.0,437.0,79.23
612,20251209,255,28,1,4,0.0,3544.0,798.37
613,20220917,81,1,3,3,0.1,2497.5,371.19
614,20220729,725,19,2,5,0.0,7455.0,1525.04
615,20221013,736,24,3,3,0.0,2556.0,754.14
616,20220729,501,13,2,2,0.1,2107.8,464.18
617,20251121,539,15,3,4,0.05,4301.6,646.04
618,20250306,576,18,1,1,0.0,437.0,65.47
619,20240103,238,13,1,4,0.05,4449.8,455.52
620,20230216,438,12,1,5,0.05,4555.25,612.07
621,20250503,909,25,1,3,0.05,65.55,14.43
622,20220710,618,15,1,2,0.0,2264.0,399.07
623,20250420,208,13,3,3,0.15,2986.05,388.25
624,20231209,267,15,1,1,0.1,1018.8,111.98
625,20240730,323,14,1,1,0.1,1188.0,276.54
626,20230921,12,13,3,1,0.15,995.35,181.16
627,20240727,315,15,1,1,0.0,1132.0,213.35
628,20240806,388,6,3,1,0.15,479.4,78.99
629,20240811,425,11,3,3,0.15,2769.3,590.99
630,20251219,591,18,3,3,0.1,1179.9,169.08
631,20240905,342,26,2,1,0.0,275.0,65.73
632,20240608,282,10,2,5,0.1,5503.5,1484.06
633,20220630,792,1,3,1,0.05,878.75,227.5
634,20230104,701,13,1,3,0.1,3161.7,919.77
635,20220423,802,29,1,1,0.05,809.4,211.64
636,20250730,957,4,3,3,0.0,2352.0,325.53
637,20250227,471,24,1,5,0.15,3621.0,856.99
638,20220227,624,6,1,2,0.1,1015.2,119.2
639,20241127,613,6,2,3,0.1,1522.8,220.9
640,20231022,293,22,3,2,0.0,1128.0,220.91
641,20240405,385,8,2,1,0.1,220.5,34.92
642,20250225,19,13,1,1,0.15,995.35,128.09
643,20221104,785,1,2,3,0.15,2358.75,448.75
644,20240314,480,30,3,5,0.0,185.0,35.38
645,20221018,884,6,2,5,0.0,2820.0,349.32
646,20240505,173,2,1,5,0.15,1500.25,171.01
647,20220429,478,13,1,3,0.0,3513.0,1033.7
648,20250621,236,1,3,4,0.15,3145.0,428.62
649,20241122,958,30,2,1,0.15,31.45,4.45
650,20240623,1,14,3,1,0.1,1188.0,231.87
651,20220530,764,26,3,1,0.1,247.5,47.89
652,20230902,839,22,1,2,0.1,1015.2,153.98
653,20250731,387,26,2,4,0.0,1100.0,174.18
654,20250314,93,29,1,5,0.05,4047.0,1012.39
655,20221015,743,8,2,4,0.0,980.0,140.55
656,20220128,409,22,1,2,0.05,1071.6,119.5
657,20250212,980,21,3,1,0.15,475.15,98.15
658,20240623,317,29,1,3,0.15,2172.6,317.65
659,20230823,228,10,1,4,0.1,4402.8,999.5
660,20250709,557,20,3,5,0.0,4695.0,592.61
661,20230829,47,11,3,4,0.15,3692.4,1054.41
662,20230108,914,26,3,1,0.15,233.75,40.26
663,20231219,731,6,2,5,0.0,2820.0,366.21
664,20250520,799,13,2,1,0.15,995.35,130.09
665,20240307,606,4,2,2,0.05,1489.6,414.53
666,20220311,802,13,2,4,0.0,4684.0,1076.86
667,20240318,933,3,3,2,0.15,1547.0,306.56
668,20240205,50,26,2,5,0.0,1375.0,188.6
669,20230514,753,17,2,1,0.15,699.55,205.82
670,20250322,969,17,2,2,0.1,1481.4,294.98
671,20240804,349,19,1,2,0.0,2982.0,607.74
672,20220430,802,23,1,3,0.05,3154.95,848.52
673,20230506,28,25,1,4,0.15,78.2,15.61
674,20251105,517,12,3,3,0.1,2589.3,368.71
675,20220614,462,12,2,1,0.15,815.15,130.65
676,20231024,798,22,2,3,0.0,1692.0,274.72
677,20250925,845,14,2,3,0.0,3960.0,497.95
678,20250809,471,4,2,5,0.15,3332.0,726.42
679,20241001,473,10,2,1,0.05,1161.85,215.92
680,20220112,456,8,1,3,0.1,661.5,165.82
681,20250224,75,17,2,1,0.15,699.55,144.06
682,20231025,91,1,3,1,0.0,925.0,128.3
683,20221022,396,1,2,2,0.1,1665.0,407.0
684,20250411,870,7,1,5,0.15,3170.5,378.58
685,20240414,341,7,2,4,0.1,2685.6,474.54
686,20220926,563,12,3,2,0.0,1918.0,541.93
687,20221126,869,19,1,5,0.0,7455.0,1598.07
688,20220818,563,3,2,2,0.1,1638.0,385.67
689,20250401,1000,3,2,2,0.05,1729.0,354.81
690,20220630,422,25,3,5,0.15,97.75,12.48
691,20240313,828,26,1,3,0.15,701.25,118.18
692,20221128,410,17,3,3,0.15,2098.65,309.68
693,20240602,811,23,3,4,0.1,3985.2,1105.14
694,20230615,691,15,1,3,0.05,3226.2,750.56
695,20230705,362,1,1,2,0.1,1665.0,469.16
696,20220328,366,1,3,3,0.05,2636.25,389.15
697,20240517,693,26,2,1,0.05,261.25,39.01
698,20250722,326,10,3,2,0.0,2446.0,663.74
699,20240704,95,10,2,2,0.15,2079.1,542.66
700,20230301,620,21,2,3,0.1,1509.3,421.85
701,20250404,744,30,3,1,0.05,35.15,5.08
702,20250806,787,25,3,4,0.15,78.2,19.96
703,20241230,482,21,1,5,0.15,2375.75,241.81
704,20240622,81,15,1,3,0.0,3396.0,662.01
705,20231118,446,29,2,3,0.05,2428.2,521.81
706,20231215,303,10,3,1,0.15,1039.55,111.98
707,20240117,517,24,3,2,0.0,1704.0,504.17
708,20220828,439,29,1,1,0.0,852.0,152.44
709,20230224,759,11,3,4,0.0,4344.0,1273.41
710,20240509,3,4,1,5,0.15,3332.0,847.58
711,20250505,968,1,2,4,0.15,3145.0,843.22
712,20250513,781,23,2,4,0.0,4428.0,672.11
713,20220922,467,4,3,5,0.05,3724.0,964.23
714,20251226,650,30,2,5,0.15,157.25,43.0
715,20220621,7,28,1,3,0.1,2392.2,431.49
716,20250312,648,28,2,5,0.15,3765.5,975.36
717,20230604,873,28,2,3,0.1,2392.2,660.45
718,20220215,591,18,1,5,0.1,1966.5,539.12
719,20220625,846,3,3,4,0.15,3094.0,841.77
720,20241130,520,16,3,1,0.1,1343.7,332.35
721,20241108,280,17,1,2,0.05,1563.7,299.78
722,20240425,88,16,2,5,0.05,7091.75,715.52
723,20250619,935,20,2,3,0.1,2535.3,479.66
724,20230402,34,16,1,4,0.1,5374.8,640.02
725,20220519,377,23,3,5,0.15,4704.75,1145.7
726,20221025,798,25,1,2,0.15,39.1,7.24
727,20220720,624,17,3,5,0.0,4115.0,854.55
728,20250101,238,12,3,3,0.15,2445.45,407.89
729,20251112,57,20,2,5,0.15,3990.75,1167.97
730,20220802,816,14,3,3,0.1,3564.0,757.11
731,20231217,834,2,2,4,0.05,1341.4,382.95
732,20230616,654,9,3,1,0.15,374.0,108.5
733,20250218,728,5,1,4,0.1,2012.4,515.59
734,20220211,715,27,1,1,0.0,254.0,39.62
735,20220430,891,16,3,4,0.15,5076.2,1329.9
736,20240515,804,30,2,4,0.05,140.6,20.42
737,20241218,806,26,1,5,0.1,1237.5,293.38
738,20230419,272,17,1,1,0.0,823.0,198.07
739,20250414,14,28,3,2,0.05,1683.4,502.72
740,20220411,589,14,1,1,0.0,1320.0,274.22
741,20250924,151,12,2,2,0.05,1822.1,379.37
742,20250501,264,2,3,3,0.15,900.15,178.62
743,20220715,205,15,3,1,0.05,1075.4,186.27
744,20251112,609,4,3,1,0.1,705.6,199.18
745,20230219,425,12,2,3,0.15,2445.45,415.38
746,20220310,823,25,2,4,0.0,92.0,20.12
747,20241026,682,7,2,4,0.15,2536.4,274.1
748,20220402,597,13,3,3,0.15,2986.05,474.57
749,20220606,469,2,2,3,0.05,1006.05,203.35
750,20230420,607,10,3,3,0.1,3302.1,413.92
751,20251011,993,20,3,4,0.0,3756.0,403.28
752,20240111,779,5,1,4,0.15,1900.6,359.58
753,20220117,250,12,2,2,0.0,1918.0,347.26
754,20221028,536,20,3,2,0.0,1878.0,518.1
755,20250511,953,30,2,2,0.15,62.9,18.04
756,20250420,466,5,2,1,0.15,475.15,117.77
757,20240228,881,13,3,5,0.05,5562.25,668.52
758,20240409,188,4,1,3,0.0,2352.0,456.72
759,20220717,392,22,3,4,0.1,2030.4,451.87
760,20240514,418,3,2,1,0.05,864.5,155.09
761,20240721,853,6,1,1,0.15,479.4,112.06
762,20251204,497,22,3,1,0.1,507.6,75.82
763,20240719,628,17,1,1,0.15,699.55,80.54
764,20220511,948,27,3,3,0.0,762.0,118.99
765,20240412,164,4,2,5,0.0,3920.0,1046.84
766,20250720,194,6,3,4,0.05,2143.2,578.77
767,20220312,751,6,3,2,0.15,958.8,159.89
768,20231020,467,15,1,5,0.1,5094.0,1349.33
769,20241105,661,29,2,2,0.05,1618.8,282.94
770,20221018,586,2,2,5,0.1,1588.5,318.12
771,20221129,428,22,1,5,0.0,2820.0,844.01
772,20251015,220,24,1,1,0.15,724.2,196.64
773,20230101,19,28,1,2,0.05,1683.4,489.29
774,20221019,973,3,2,4,0.15,3094.0,840.67
775,20230521,672,20,2,2,0.0,1878.0,413.78
776,20231009,857,16,1,1,0.15,1269.05,185.28
777,20251117,804,11,2,3,0.1,2932.2,354.13
778,20230612,831,11,1,4,0.05,4126.8,618.57
779,20220914,247,26,2,3,0.1,742.5,198.79
780,20230916,690,23,2,3,0.1,2988.9,796.06
781,20251126,564,19,3,5,0.15,6336.75,1134.94
782,20220809,920,10,3,4,0.1,4402.8,764.7
783,20240525,584,10,2,2,0.1,2201.4,494.39
784,20231025,203,2,2,2,0.05,670.7,90.26
785,20241102,942,2,2,1,0.05,335.35,64.94
786,20240403,644,14,2,2,0.15,2244.0,509.19
787,20220220,275,12,1,4,0.15,3260.6,516.38
788,20230629,33,13,1,5,0.1,5269.5,1111.9
789,20221009,714,16,1,3,0.15,3807.15,413.21
790,20250906,554,6,3,5,0.0,2820.0,827.82
791,20240723,857,19,2,4,0.1,5367.6,1583.18
792,20251025,503,5,2,3,0.1,1509.3,439.3
793,20250423,581,28,1,1,0.05,841.7,249.13
794,20240606,224,13,3,4,0.05,4449.8,827.48
795,20221218,14,30,3,1,0.0,37.0,8.73
796,20220609,542,27,3,3,0.1,685.8,116.92
797,20230117,719,1,2,2,0.15,1572.5,159.6
798,20230324,93,29,1,5,0.0,4260.0,964.7
799,20230117,874,3,1,5,0.15,3867.5,803.77
800,20221130,167,7,1,1,0.0,746.0,212.99
801,20251220,261,7,2,4,0.1,2685.6,362.85
802,20240123,423,10,2,5,0.05,5809.25,1363.78
803,20230712,210,21,1,4,0.15,1900.6,199.91
804,20221115,288,24,3,5,0.1,3834.0,619.48
805,20220426,148,29,3,2,0.1,1533.6,222.94
806,20231218,328,3,3,3,0.1,2457.0,359.89
807,20250914,934,30,3,2,0.05,70.3,9.3
808,20230506,270,11,2,2,0.0,2172.0,314.96
809,20231222,301,24,1,4,0.1,3067.2,823.48
810,20230426,18,4,2,1,0.1,705.6,199.26
811,20240720,617,15,1,2,0.1,2037.6,403.03
812,20220609,570,6,3,3,0.05,1607.4,342.95
813,20220830,191,6,2,1,0.15,479.4,64.5
814,20220426,227,12,2,4,0.15,3260.6,903.31
815,20220629,746,30,1,5,0.15,157.25,23.98
816,20250613,791,13,2,3,0.0,3513.0,977.58
817,20240425,231,3,3,5,0.15,3867.5,615.42
818,20231110,662,30,1,5,0.1,166.5,23.56
819,20241105,490,16,2,1,0.05,1418.35,240.32
820,20231130,298,23,1,3,0.1,2988.9,655.72
821,20231008,260,21,3,5,0.05,2655.25,458.29
822,20230915,614,10,3,3,0.05,3485.55,904.91
823,20230801,740,14,3,5,0.1,5940.0,1442.74
824,20250317,599,9,1,2,0.1,792.0,211.57
825,20230614,330,4,1,3,0.05,2234.4,277.04
826,20230424,375,30,2,5,0.15,157.25,40.91
827,20250302,636,4,1,3,0.0,2352.0,640.24
828,20240428,984,28,1,3,0.1,2392.2,500.67
829,20220304,756,12,1,5,0.1,4315.5,764.5
830,20240208,77,7,2,3,0.1,2014.2,491.17
831,20251009,989,26,1,1,0.15,233.75,32.51
832,20250627,7,2,1,4,0.15,1200.2,283.66
833,20220429,864,5,2,2,0.0,1118.0,261.72
834,20250411,572,28,1,1,0.1,797.4,135.94
835,20251229,33,24,3,3,0.1,2300.4,432.26
836,20220715,478,23,1,5,0.1,4981.5,795.01
837,20241116,437,18,2,4,0.1,1573.2,346.75
838,20240902,637,9,2,3,0.0,1320.0,263.09
839,20240627,241,16,3,1,0.15,1269.05,185.57
840,20250819,480,18,1,5,0.0,2185.0,393.1
841,20230814,358,22,3,4,0.1,2030.4,272.4
842,20230813,436,23,1,1,0.1,996.3,149.13
843,20230823,946,12,1,4,0.05,3644.2,716.5
844,20230620,919,23,2,3,0.15,2822.85,753.61
845,20251218,483,4,2,2,0.15,1332.8,263.11
846,20240810,766,29,3,4,0.15,2896.8,856.91
847,20220308,671,18,3,5,0.15,1857.25,267.42
848,20220927,615,21,1,1,0.0,559.0,117.11
849,20230127,672,9,1,2,0.1,792.0,110.6
850,20250222,205,13,2,4,0.05,4449.8,958.3
851,20241123,416,3,1,1,0.0,910.0,240.94
852,20251228,522,5,1,2,0.0,1118.0,283.03
853,20250212,42,9,3,1,0.1,396.0,62.42
854,20240306,166,8,1,2,0.15,416.5,85.41
855,20230429,988,4,1,3,0.15,1999.2,550.31
856,20230704,831,19,2,1,0.15,1267.35,273.82
857,20241003,167,26,1,5,0.05,1306.25,133.69
858,20231120,971,22,3,4,0.05,2143.2,573.0
859,20240827,348,6,1,5,0.15,2397.0,244.86
860,20220512,681,5,2,1,0.0,559.0,66.7
861,20221105,779,13,3,1,0.05,1112.45,167.86
862,20250411,159,26,3,4,0.15,935.0,200.54
863,20251031,238,17,2,4,0.1,2962.8,310.05
864,20250425,60,4,3,5,0.15,3332.0,538.82
865,20250226,727,15,3,4,0.1,4075.2,680.57
866,20231028,559,29,3,2,0.05,1618.8,391.79
867,20250521,537,5,2,5,0.15,2375.75,408.09
868,20240704,45,25,3,5,0.0,115.0,24.61
869,20230219,334,26,3,5,0.05,1306.25,386.56
870,20250324,811,13,1,1,0.1,1053.9,258.36
871,20220325,72,22,2,1,0.1,507.6,91.02
872,20240902,970,12,3,2,0.0,1918.0,360.25
873,20220518,511,24,1,3,0.0,2556.0,399.54
874,20220719,465,15,2,5,0.1,5094.0,1484.14
875,20241017,568,1,3,1,0.1,832.5,195.16
876,20241022,665,8,3,4,0.05,931.0,200.44
877,20231029,216,27,2,4,0.05,965.2,167.87
878,20240429,696,27,2,3,0.05,723.9,190.66
879,20250716,140,27,2,3,0.05,723.9,128.75
880,20250626,743,3,2,4,0.15,3094.0,442.1
881,20240131,649,28,2,5,0.05,4208.5,1072.14
882,20240927,827,12,3,4,0.0,3836.0,595.18
883,20220822,753,6,2,3,0.1,1522.8,181.0
884,20231116,763,12,1,1,0.0,959.0,101.41
885,20230124,406,25,2,1,0.15,19.55,3.12
886,20230811,258,8,3,1,0.05,232.75,28.72
887,20220406,872,26,3,5,0.05,1306.25,300.89
888,20250525,255,16,1,4,0.0,5972.0,644.57
889,20230910,107,21,3,3,0.0,1677.0,381.7
890,20220419,323,4,2,3,0.0,2352.0,259.49
891,20231125,769,22,2,2,0.1,1015.2,131.61
892,20241213,650,29,3,3,0.15,2172.6,429.0
893,20231007,496,8,1,2,0.15,416.5,109.02
894,20251225,749,13,1,1,0.1,1053.9,175.63
895,20220411,962,29,3,3,0.1,2300.4,250.59
896,20230223,721,25,2,5,0.1,103.5,26.23
897,20240228,242,25,1,4,0.0,92.0,23.25
898,20251120,334,21,3,1,0.1,503.1,140.98
899,20230811,126,27,1,1,0.05,241.3,51.76
900,20241106,687,29,1,4,0.1,3067.2,378.05
901,20220616,492,18,2,2,0.15,742.9,135.94
902,20231022,251,13,2,2,0.1,2107.8,372.24
903,20250226,625,27,2,3,0.0,762.0,77.45
904,20241103,164,28,1,2,0.15,1506.2,280.84
905,20250506,201,2,1,3,0.0,1059.0,288.0
906,20230912,320,28,2,5,0.05,4208.5,1112.13
907,20230702,609,27,3,5,0.05,1206.5,257.01
908,20220725,16,24,2,5,0.15,3621.0,1017.11
909,20231114,400,22,3,3,0.1,1522.8,354.84
910,20250323,47,17,3,2,0.1,1481.4,402.04
911,20240407,906,8,2,5,0.15,1041.25,192.6
912,20230430,579,12,1,5,0.15,4075.75,1085.03
913,20230519,373,19,1,2,0.1,2683.8,754.85
914,20220216,289,16,2,3,0.1,4031.1,756.26
915,20240628,73,27,3,3,0.1,685.8,102.93
916,20230101,634,4,2,2,0.15,1332.8,366.95
917,20241007,620,17,1,4,0.15,2798.2,569.67
918,20221027,216,2,3,5,0.0,1765.0,241.11
919,20230428,385,4,2,3,0.05,2234.4,659.55
920,20251126,564,21,3,1,0.05,531.05,122.05
921,20241218,440,21,1,2,0.15,950.3,145.3
922,20221227,385,8,2,1,0.15,208.25,39.38
923,20241130,301,2,3,4,0.0,1412.0,357.85
924,20251106,573,4,2,1,0.0,784.0,216.15
925,20220116,430,26,2,1,0.0,275.0,28.64
926,20240516,736,27,3,2,0.15,431.8,78.4
927,20251102,711,5,1,2,0.15,950.3,176.06
928,20220526,229,13,2,2,0.15,1990.7,290.83
929,20250306,221,30,2,2,0.0,74.0,8.48
930,20231107,940,2,1,4,0.1,1270.8,269.81
931,20251001,342,1,3,1,0.15,786.25,214.33
932,20240430,705,28,3,5,0.15,3765.5,466.57
933,20250620,992,7,3,2,0.15,1268.2,333.79
934,20230802,742,30,2,5,0.05,175.75,18.0
935,20240725,422,22,1,1,0.15,479.4,81.53
936,20220110,313,13,2,2,0.05,2224.9,606.89
937,20220810,502,11,1,5,0.15,4615.5,1261.59
938,20220106,289,10,1,2,0.15,2079.1,304.78
939,20240821,383,2,2,2,0.1,635.4,136.8
940,20250929,624,28,1,3,0.1,2392.2,300.26
941,20240706,419,9,3,5,0.1,1980.0,533.0
942,20241103,1,10,3,4,0.05,4647.4,517.13
943,20240916,61,14,2,4,0.1,4752.0,1060.09
944,20250410,280,12,1,3,0.1,2589.3,304.4
945,20230525,732,11,3,3,0.0,3258.0,519.29
946,20230313,42,9,1,1,0.0,440.0,52.33
947,20230306,487,10,1,5,0.05,5809.25,1601.03
948,20220123,119,21,1,4,0.05,2124.2,444.61
949,20231011,996,29,3,3,0.15,2172.6,225.86
950,20240326,292,13,3,1,0.15,995.35,242.82
951,20230422,268,11,3,2,0.1,1954.8,483.57
952,20220811,178,6,1,5,0.15,2397.0,526.35
953,20220504,2,25,2,4,0.15,78.2,16.91
954,20241123,479,24,3,5,0.1,3834.0,422.42
955,20220719,333,20,2,4,0.15,3192.6,324.62
956,20240721,112,2,3,3,0.15,900.15,166.79
957,20250907,506,5,2,2,0.1,1006.2,262.46
958,20240522,769,13,1,2,0.1,2107.8,316.73
959,20220810,295,22,2,5,0.1,2538.0,739.43
960,20230709,820,18,1,4,0.1,1573.2,308.7
961,20230521,168,3,2,4,0.1,3276.0,386.59
962,20220113,488,30,1,1,0.0,37.0,9.44
963,20230313,841,6,2,4,0.1,2030.4,324.12
964,20230531,45,23,2,3,0.15,2822.85,530.46
965,20230526,288,26,3,4,0.0,1100.0,301.39
966,20220402,901,16,1,1,0.15,1269.05,147.73
967,20251227,105,6,1,2,0.05,1071.6,270.4
968,20250521,355,21,2,3,0.0,1677.0,382.61
969,20220401,293,12,1,3,0.0,2877.0,521.27
970,20220828,537,25,3,5,0.15,97.75,16.52
971,20250604,149,9,2,3,0.0,1320.0,165.51
972,20251016,396,27,2,3,0.1,685.8,161.65
973,20221031,298,28,1,4,0.1,3189.6,736.52
974,20221219,66,30,3,5,0.15,157.25,37.72
975,20230319,961,4,1,2,0.15,1332.8,347.17
976,20231129,147,21,3,3,0.05,1593.15,435.91
977,20220321,201,28,3,3,0.0,2658.0,568.47
978,20251001,174,29,3,3,0.15,2172.6,639.71
979,20220624,219,3,3,1,0.05,864.5,154.94
980,20250529,137,19,2,5,0.1,6709.5,1631.87
981,20220306,714,26,1,2,0.15,467.5,102.05
982,20251118,844,7,1,2,0.05,1417.4,267.18
983,20230821,579,7,2,5,0.0,3730.0,770.22
984,20230518,108,9,3,1,0.1,396.0,89.75
985,20250722,639,17,1,5,0.0,4115.0,1155.8
986,20220423,280,7,2,3,0.1,2014.2,375.24
987,20220821,453,16,3,5,0.1,6718.5,1680.02
988,20220522,113,27,3,4,0.1,914.4,178.5
989,20251015,538,5,3,3,0.1,1509.3,253.41
990,20220820,46,28,3,2,0.05,1683.4,183.01
991,20221214,979,4,3,3,0.0,2352.0,509.35
992,20250130,312,16,3,5,0.1,6718.5,1185.71
993,20220413,80,8,3,1,0.1,220.5,59.15
994,20220730,799,4,2,4,0.0,3136.0,510.07
995,20220909,170,14,2,4,0.0,5280.0,1358.65
996,20240610,63,27,2,3,0.1,685.8,123.96
997,20240420,497,17,2,2,0.05,1563.7,277.18
998,20250316,844,29,1,1,0.05,809.4,209.36
999,20221204,825,28,2,3,0.0,2658.0,585.01
1000,20230405,984,6,1,5,0.0,2820.0,350.65
1001,20250702,620,27,1,3,0.1,685.8,143.04
1002,20220630,7,15,3,3,0.15,2886.6,702.64
1003,20240503,28,15,2,2,0.15,1924.4,474.1
1004,20220329,523,20,1,3,0.1,2535.3,435.98
1005,20230422,326,14,1,2,0.05,2508.0,517.03
1006,20240517,210,21,2,2,0.0,1118.0,313.9
1007,20240502,186,9,2,5,0.05,2090.0,316.77
1008,20220713,404,23,2,3,0.05,3154.95,866.37
1009,20250129,71,6,2,4,0.15,1917.6,457.16
1010,20221108,309,14,1,2,0.05,2508.0,332.01
1011,20240923,46,26,2,3,0.0,825.0,133.34
1012,20230504,893,16,1,2,0.0,2986.0,740.42
1013,20231006,968,16,3,1,0.0,1493.0,340.27
1014,20230508,710,10,1,5,0.1,5503.5,591.23
1015,20240509,656,27,1,2,0.0,508.0,88.86
1016,20220925,913,13,3,2,0.1,2107.8,297.53
1017,20250203,454,11,2,1,0.0,1086.0,249.06
1018,20240221,756,6,3,4,0.1,2030.4,516.96
1019,20221116,86,6,1,4,0.1,2030.4,229.7
1020,20240614,473,6,1,1,0.1,507.6,73.92
1021,20220116,909,4,1,3,0.05,2234.4,359.35
1022,20221012,656,4,2,3,0.0,2352.0,465.78
1023,20240317,148,11,3,2,0.0,2172.0,505.84
1024,20251230,253,24,2,2,0.1,1533.6,251.53
1025,20221208,60,20,3,5,0.1,4225.5,1068.02
1026,20250118,647,19,1,2,0.1,2683.8,786.17
1027,20250812,433,8,3,4,0.05,931.0,240.51
1028,20240920,146,26,1,1,0.15,233.75,29.1
1029,20220203,212,14,2,4,0.15,4488.0,865.12
1030,20220805,679,8,3,5,0.0,1225.0,365.38
1031,20250314,701,30,3,3,0.05,105.45,29.46
1032,20250725,988,19,1,1,0.0,1491.0,394.84
1033,20240328,636,24,3,4,0.15,2896.8,419.45
1034,20220625,175,5,1,1,0.15,475.15,81.68
1035,20240507,661,21,3,2,0.0,1118.0,138.01
1036,20220615,112,28,3,4,0.05,3366.8,426.85
1037,20230526,405,20,1,4,0.1,3380.4,931.99
1038,20250525,721,24,2,5,0.05,4047.0,891.95
1039,20250506,688,19,3,1,0.15,1267.35,328.02
